TRADE_DATE|TRADE_TIME|SYMBOL          |SIDE            |QUANTITY        |PRICE           |EXECUTION_ID    |COUNTERPARTY
2022-10-05|09:55:02  |META            |SELL            |             900|       135.02000|          131350|       10000
2022-10-05|10:36:34  |SPY             |SELL_SHORT      |             900|       376.67000|          345598|        6000
2022-10-05|10:31:43  |F               |SELL            |             200|        11.74000|          322463|        4000
2022-10-05|10:00:44  |AMD             |BUY             |             600|        66.29000|          160273|        9000
2022-10-05|09:34:31  |SPY             |SELL_SHORT      |             300|       378.49000|           28246|        3000
2022-10-05|10:47:11  |META            |SELL            |             500|       127.45000|          411050|        1000
2022-10-05|10:09:26  |META            |SELL            |             200|       133.18000|          206068|        4000
2022-10-05|10:51:44  |TSLA            |SELL            |             500|       226.66000|          438783|        3000
2022-10-05|09:56:40  |SPY             |SELL_SHORT      |             400|       373.21000|          137932|        3000
2022-10-05|10:09:49  |META            |BUY             |             200|       132.20000|          208891|       10000
2022-10-05|09:49:58  |GOOGL           |SELL            |             600|       100.55000|          108504|       10000
2022-10-05|10:44:43  |AAPL            |SELL_SHORT      |             200|       137.10000|          396223|        2000
2022-10-05|09:44:49  |GOOG            |BUY             |             200|       102.88000|           77623|        7000
2022-10-05|10:46:45  |AMZN            |BUY             |             100|       132.75000|          408107|        7000

